date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:25	204667/204667	---M--	200	added ('OK')	application/pdf	etag:%22e3e6af-31f7b-42d57f6de2180%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/corr09.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/corr09.pdf	(from )
13:49:31	132888/132888	---M--	200	added ('OK')	application/pdf	etag:%22e3e6ba-20718-42d57fbd09c40%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/corr18.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/corr18.pdf	(from )
13:49:33	183185/183185	---M--	200	added ('OK')	application/pdf	etag:%22e3e6b3-2cb91-42d5806a9b5c0%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/sujet18.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/sujet18.pdf	(from )
13:49:33	49774/49774	---M--	200	added ('OK')	application/pdf	etag:%22e400a6-c26e-43dbc593a94c0%22	http://www.faidherbe.org/~jdebarbieux/a2006/pdf/sujet08.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2006/pdf/sujet08.pdf	(from )
13:49:43	69045/69045	---M--	200	added ('OK')	application/pdf	etag:%22e400a5-10db5-43dbc511f62c0%22	http://www.faidherbe.org/~jdebarbieux/a2006/pdf/cor08.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2006/pdf/cor08.pdf	(from )
13:49:58	150255/150255	---M--	200	added ('OK')	application/pdf	etag:%22e3e6dc-24aef-42d5811738d00%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet04.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet04.pdf	(from )
13:50:07	203348/203348	---M--	200	added ('OK')	application/pdf	etag:%22e3e6e0-31a54-42d580976df80%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr04.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr04.pdf	(from )
13:50:13	183972/183972	---M--	200	added ('OK')	application/pdf	etag:%22e3e60d-2cea4-42d581b39fe00%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/cor13b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/cor13b.pdf	(from )
13:50:16	1373081/1373081	---M--	200	added ('OK')	application/pdf	etag:%22e3e69c-14f399-4b3ad559e6280%22	http://www.faidherbe.org/~jdebarbieux/a2011/ds4b_suj.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ds4b_suj.pdf	(from )
13:50:22	50623/50623	---M--	200	added ('OK')	application/pdf	etag:%22e3e60f-c5bf-42d582bf9b640%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet25b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet25b.pdf	(from )
13:50:22	149381/149381	---M--	200	added ('OK')	application/pdf	etag:%22e3e6e3-24785-42d5813899bc0%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet12.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet12.pdf	(from )
13:50:27	125800/125800	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d2-1eb68-42d580c628dc0%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr12.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr12.pdf	(from )
13:50:39	70149/70149	---M--	200	added ('OK')	application/pdf	etag:%22e3e613-11205-42d582d0c5ec0%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet5.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet5.pdf	(from )
13:50:44	174576/174576	---M--	200	added ('OK')	application/pdf	etag:%22e3e601-2a9f0-42d5823553000%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr25b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr25b.pdf	(from )
13:50:46	147688/147688	---M--	200	added ('OK')	application/pdf	etag:%22e3e6be-240e8-42d58054ac200%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/sujet15.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/sujet15.pdf	(from )
13:50:58	224018/224018	---M--	200	added ('OK')	application/pdf	etag:%22e3e6b6-36b12-42d57fa9f6f40%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/corr15.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/corr15.pdf	(from )
13:51:01	136001/136001	---M--	200	added ('OK')	application/pdf	etag:%22e3e610-21341-42d5824959f40%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr5.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr5.pdf	(from )
13:51:11	153932/153932	---M--	200	added ('OK')	application/pdf	etag:%22e3e5e0-2594c-42d583320c440%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/corr20.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/corr20.pdf	(from )
13:51:16	196280/196280	---M--	200	added ('OK')	application/pdf	etag:%22e3e5df-2feb8-42d58375c2400%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/sujet20.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/sujet20.pdf	(from )
13:51:26	167341/167341	---M--	200	added ('OK')	application/pdf	etag:%22e3e6c4-28dad-42d5803cd49c0%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/sujet12.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/sujet12.pdf	(from )
13:51:30	179507/179507	---M--	200	added ('OK')	application/pdf	etag:%22e3e6ad-2bd33-42d57f82dd300%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/corr12.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/corr12.pdf	(from )
13:51:50	143995/143995	---M--	200	added ('OK')	application/pdf	etag:%22e3e6db-2327b-42d58129577c0%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet10a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet10a.pdf	(from )
13:51:50	208215/208215	---M--	200	added ('OK')	application/pdf	etag:%22e3e6aa-32d57-42d57f63648c0%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/corr08.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/corr08.pdf	(from )
13:52:02	325040/325040	---M--	200	added ('OK')	application/pdf	etag:%22e3e6b4-4f5b0-42d5802220ac0%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/sujet08.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/sujet08.pdf	(from )
13:52:06	218545/218545	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d8-355b1-42d580b4fe540%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr10a.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr10a.pdf	(from )
13:52:08	111168/111168	---M--	200	added ('OK')	application/pdf	etag:%22e40054-1b240-45ffc59277cc0%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/sujet06.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/sujet06.pdf	(from )
13:52:22	200023/200023	---M--	200	added ('OK')	application/pdf	etag:%22e40045-30d57-45ffc4b1669c0%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/cor06.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/cor06.pdf	(from )
