date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:57	330/330	---M--	200	added ('OK')	text/plain	etag:%2214809d-14a-493dd2691fdc0%22	http://www.normalesup.org/robots.txt		(from )
21:42:58	6409/6409	---M--	200	added ('OK')	text/html	etag:%22164808a-1909-4ccc09eb08bc0%22	http://www.normalesup.org/~sage/Colles/	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/index.html	(from )
21:42:58	3913/3913	---M--	200	added ('OK')	text/html	etag:%22164c013-f49-4c0d2c08d6640%22	http://www.normalesup.org/~sage/Colles/0Prelimin/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/0Prelimin/index.html	(from )
21:42:59	5828/5828	---M--	200	added ('OK')	text/html	etag:%221650017-16c4-4dc776b48e180%22	http://www.normalesup.org/~sage/Colles/AlgComm/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AlgComm/index.html	(from )
21:42:59	4934/4934	---M--	200	added ('OK')	text/html	etag:%221654113-1346-4bbc9e6369500%22	http://www.normalesup.org/~sage/Colles/AlgLin/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AlgLin/index.html	(from )
21:42:59	5250/5250	---M--	200	added ('OK')	text/html	etag:%22165800a-1482-4bbc9d2b8f540%22	http://www.normalesup.org/~sage/Colles/AnalRC1/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalRC1/index.html	(from )
21:42:59	2303/2303	---M--	200	added ('OK')	text/html	etag:%221418107-8ff-4bbc9e940c7c0%22	http://www.normalesup.org/~sage/Colles/AnalRC2/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalRC2/index.html	(from )
21:43:00	2929/2929	---M--	200	added ('OK')	text/html	etag:%22165c023-b71-4bbc9ebfeaf40%22	http://www.normalesup.org/~sage/Colles/AnalVectFonc/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalVectFonc/index.html	(from )
21:43:00	3958/3958	---M--	200	added ('OK')	text/html	etag:%221660024-f76-4bbc9e32c6240%22	http://www.normalesup.org/~sage/Colles/Geom/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/Geom/index.html	(from )
21:43:23	171521/171521	---M--	200	added ('OK')	application/pdf	etag:%22c4d04c-29e01-4c10d8f320c00%22	http://www.normalesup.org/~sage/Colles/0Prelimin/IntroLog.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/0Prelimin/IntroLog.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:43:23	127237/127237	---M--	200	added ('OK')	application/pdf	etag:%22164c014-1f105-46feb16f51200%22	http://www.normalesup.org/~sage/Colles/0Prelimin/InjSurj.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/0Prelimin/InjSurj.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:43:39	96567/96567	---M--	200	added ('OK')	application/pdf	etag:%222684001-17937-4962909146640%22	http://www.normalesup.org/~sage/Colles/0Prelimin/AxioComp.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/0Prelimin/AxioComp.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:43:39	347/347	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jun%202013%2019:43:59%20GMT	http://www.normalesup.org/~sage/Colles/0Prelimin/AxioPoly.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/0Prelimin/AxioPoly.d.delayed	(from http://www.normalesup.org/~sage/Colles/)
21:43:41	233715/233715	---M--	200	added ('OK')	application/pdf	etag:%22164c011-390f3-454263e075140%22	http://www.normalesup.org/~sage/Colles/0Prelimin/Combinat.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/0Prelimin/Combinat.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:43:41	6409/6409	---M--	200	added ('OK')	text/html	etag:%22164808a-1909-4ccc09eb08bc0%22	http://www.normalesup.org/~sage/Colles/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/index-2.html	(from http://www.normalesup.org/~sage/Colles/)
21:43:42	114612/114612	---M--	200	added ('OK')	application/pdf	etag:%22164c015-1bfb4-43cc45a889640%22	http://www.normalesup.org/~sage/Colles/0Prelimin/RelBin.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/0Prelimin/RelBin.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:43:43	254327/254327	---M--	200	added ('OK')	application/pdf	etag:%222684002-3e177-4adf012cca380%22	http://www.normalesup.org/~sage/Colles/0Prelimin/EnsApp.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/0Prelimin/EnsApp.pdf	(from http://www.normalesup.org/~sage/Colles/)
